Date,Open,High,Low,Close,Volume,DatePart,Year,S1_Pivot_Simple,S2_Pivot_Simple,R1_Pivot_Simple,R2_Pivot_Simple,Day_High,Day_Low,Day_Open,Day_Close,PivotPoint,S1_Pivot_Fibonacci,S2_Pivot_Fibonacci,R1_Pivot_Fibonacci,R2_Pivot_Fibonacci,S3_Pivot_Fibonacci,R3_Pivot_Fibonacci,Order_Status,Order_Signal,Order_Price,Target,Stop_Loss,Hour,Minute
2019-01-03 09:15:00,840.6,843.95,833.75,841.95,213371,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,9,15
2019-01-03 09:20:00,842.25,843.0,838.35,840.55,144209,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,9,20
2019-01-03 09:25:00,840.3,842.5,838.0,841.85,92521,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,9,25
2019-01-03 09:30:00,841.55,845.4,840.65,844.9,118750,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,Entry,Buy,844.9,850.1976666666667,833.75,9,30
2019-01-03 09:35:00,844.9,847.7,844.5,845.95,104107,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,9,35
2019-01-03 09:40:00,845.95,846.25,842.75,844.6,71172,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,9,40
2019-01-03 09:45:00,845.0,846.5,844.5,844.6,44593,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,9,45
2019-01-03 09:50:00,845.0,845.0,843.0,844.1,50690,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,9,50
2019-01-03 09:55:00,844.0,844.4,843.0,843.2,28338,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,9,55
2019-01-03 10:00:00,843.2,846.0,843.0,844.6,49583,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,10,0
2019-01-03 10:05:00,844.6,845.15,843.65,844.5,15444,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,10,5
2019-01-03 10:10:00,844.5,845.5,843.75,845.25,20939,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,10,10
2019-01-03 10:15:00,845.4,846.25,844.1,845.45,29025,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,10,15
2019-01-03 10:20:00,845.0,846.6,844.0,844.1,36796,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,10,20
2019-01-03 10:25:00,844.8,845.5,844.3,845.5,12799,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,10,25
2019-01-03 10:30:00,845.55,847.75,843.05,843.5,70516,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,10,30
2019-01-03 10:35:00,843.5,843.8,841.05,841.75,59377,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,10,35
2019-01-03 10:40:00,842.35,843.6,839.5,841.15,67794,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,10,40
2019-01-03 10:45:00,841.15,841.2,839.15,839.85,48606,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,10,45
2019-01-03 10:50:00,839.85,840.8,839.25,840.65,26076,2019-01-03,2019,830.9333333333334,821.8666666666667,851.4333333333334,862.8666666666667,853.8,833.3,841.0,840.0,842.3666666666667,834.5356666666667,829.6976666666667,850.1976666666667,855.0356666666667,801.3666666666667,883.3666666666667,,,0.0,0.0,0.0,10,50
