Date,Open,High,Low,Close,Volume,DatePart,Year,S1_Pivot_Simple,S2_Pivot_Simple,R1_Pivot_Simple,R2_Pivot_Simple,Day_High,Day_Low,Day_Open,Day_Close,PivotPoint,S1_Pivot_Fibonacci,S2_Pivot_Fibonacci,R1_Pivot_Fibonacci,R2_Pivot_Fibonacci,S3_Pivot_Fibonacci,R3_Pivot_Fibonacci,Order_Status,Order_Signal,Order_Price,Target,Stop_Loss,Hour,Minute
2019-09-05 09:15:00,182.25,188.4,182.25,185.65,772672,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,9,15
2019-09-05 09:20:00,185.6,186.0,184.85,185.05,167318,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,9,20
2019-09-05 09:25:00,185.15,185.3,184.35,184.45,147670,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,9,25
2019-09-05 09:30:00,184.4,184.5,183.9,184.3,158125,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,9,30
2019-09-05 09:35:00,184.3,184.9,184.15,184.35,110912,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,9,35
2019-09-05 09:40:00,184.35,184.45,183.7,183.9,83371,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,9,40
2019-09-05 09:45:00,183.75,184.0,183.35,183.5,92454,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,9,45
2019-09-05 09:50:00,183.5,183.9,183.35,183.65,100231,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,9,50
2019-09-05 09:55:00,183.65,183.8,183.2,183.3,95564,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,9,55
2019-09-05 10:00:00,183.4,184.2,182.95,184.15,180045,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,10,0
2019-09-05 10:05:00,184.1,184.7,184.0,184.35,115453,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,10,5
2019-09-05 10:10:00,184.4,184.5,184.1,184.25,45818,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,10,10
2019-09-05 10:15:00,184.25,184.45,183.95,184.35,44159,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,10,15
2019-09-05 10:20:00,184.35,184.7,184.25,184.6,43387,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,10,20
2019-09-05 10:25:00,184.6,185.1,184.45,185.0,109599,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,10,25
2019-09-05 10:30:00,185.05,185.65,185.0,185.45,89661,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,10,30
2019-09-05 10:35:00,185.45,185.75,185.35,185.7,79849,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,10,35
2019-09-05 10:40:00,185.75,185.8,185.0,185.2,47819,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,10,40
2019-09-05 10:45:00,185.2,185.2,184.8,184.9,27387,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,10,45
2019-09-05 10:50:00,184.9,184.95,184.5,184.65,43352,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,10,50
2019-09-05 10:55:00,184.55,184.7,184.4,184.6,38292,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,10,55
2019-09-05 11:00:00,184.6,184.7,184.4,184.45,14317,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,11,0
2019-09-05 11:05:00,184.4,184.75,184.35,184.5,34845,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,11,5
2019-09-05 11:10:00,184.55,184.6,184.0,184.1,45569,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,11,10
2019-09-05 11:15:00,184.15,184.7,184.0,184.65,40558,2019-09-05,2019,178.0,174.5,183.6,185.7,182.2,176.6,179.0,181.5,180.1,177.9608,176.6392,182.23919999999998,183.5608,168.9,191.29999999999998,,,0.0,0.0,0.0,11,15
