Close,Date,DatePart,Day_High,Day_Low,High,Hour,Long_Count,Low,Minute,Open,Order_Price,Order_Signal,Order_Status,Profit,Short_Count,Stop_Loss,Target,Trade_Count,Year
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1312.8,Buy,Entry,0.0,0.0,10000.0,1334.9,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,10000.0,Sell,Exit,0.0,0.0,1314.0,1442.9,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1314.0,Buy,Exit,0.0,0.0,1311.0,1334.9,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1311.0,Sell,Exit,0.0,0.0,1314.0,1301.5,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1314.0,Buy,Exit,0.0,0.0,1311.0,1334.9,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1311.0,Sell,Exit,0.0,0.0,1314.0,1301.5,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1314.0,Buy,Exit,0.0,0.0,1311.0,1334.9,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1311.0,Sell,Exit,0.0,0.0,1314.0,1301.5,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1314.0,Buy,Exit,0.0,0.0,1311.0,1334.9,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1311.0,Sell,Exit,0.0,0.0,1314.0,1301.5,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1314.0,Buy,Exit,0.0,0.0,1311.0,1334.9,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1311.0,Sell,Exit,0.0,0.0,1314.0,1301.5,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1314.0,Buy,Exit,0.0,0.0,1311.0,1334.9,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1311.0,Sell,Exit,0.0,0.0,1314.0,1301.5,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1314.0,Buy,Exit,0.0,0.0,1311.0,1334.9,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1311.0,Sell,Exit,0.0,0.0,1314.0,1301.5,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1314.0,Buy,Exit,0.0,0.0,1311.0,1334.9,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1311.0,Sell,Exit,0.0,0.0,1314.0,1301.5,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1314.0,Buy,Exit,0.0,0.0,1311.0,1334.9,0.0,2019
1312.75,2019-08-30 11:40:00,2019-08-30,0.0,0.0,1314.0,11,0.0,1311.0,40,1311.7,1311.0,Sell,Exit,0.0,0.0,1314.0,1301.5,0.0,2019
