Close,Date,DatePart,Day_High,Day_Low,High,Hour,Long_Count,Low,Minute,Open,Order_Price,Order_Signal,Order_Status,Profit,Short_Count,Stop_Loss,Target,Trade_Count,Year
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,326.2,Buy,Entry,0.0,0.0,10000.0,331.8,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,10000.0,Sell,Exit,0.0,0.0,352.0,367.6,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,352.0,Buy,Exit,0.0,0.0,326.0,353.9,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,326.0,Sell,Exit,0.0,0.0,352.0,312.8,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,352.0,Buy,Exit,0.0,0.0,326.0,353.9,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,326.0,Sell,Exit,0.0,0.0,352.0,312.8,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,352.0,Buy,Exit,0.0,0.0,326.0,353.9,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,326.0,Sell,Exit,0.0,0.0,352.0,312.8,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,352.0,Buy,Exit,0.0,0.0,326.0,353.9,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,326.0,Sell,Exit,0.0,0.0,352.0,312.8,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,352.0,Buy,Exit,0.0,0.0,326.0,353.9,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,326.0,Sell,Exit,0.0,0.0,352.0,312.8,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,352.0,Buy,Exit,0.0,0.0,326.0,353.9,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,326.0,Sell,Exit,0.0,0.0,352.0,312.8,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,352.0,Buy,Exit,0.0,0.0,326.0,353.9,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,326.0,Sell,Exit,0.0,0.0,352.0,312.8,0.0,2019
326.15,2019-10-05 13:40:00,2019-10-05,0.0,0.0,352.0,13,0.0,326.0,40,345.2,352.0,Buy,Exit,0.0,0.0,326.0,353.9,0.0,2019
