Company,Profit,Trades,Net_Profit
IBULHSGFIN,-2.5999999999999943,2,-2479.9999999999955
YESBANK,-3.1999999999999957,2,-7439.999999999991
ICICIBANK,0.7999999999999545,5,99.99999999993747
GRASIM,-14.5,1,-11075.0
DRREDDY,-13.099999999999909,1,-3474.9999999999773
Total,,11,-24370.000000000025
