Company,Profit,Trades,Net_Profit
ADANIPORTS,-4.300000000000011,3,-11350.00000000003
BPCL,8.200000000000045,3,14160.000000000082
GRASIM,-22.40000000000009,3,-17400.00000000007
IBULHSGFIN,2.3999999999999773,1,1719.9999999999818
LT,18.799999999999727,2,6649.999999999898
Total,,12,-6220.000000000136
