Close,Date,DatePart,Day_High,Day_Low,High,Hour,Long_Count,Low,Minute,Open,Order_Price,Order_Signal,Order_Status,Profit,Short_Count,Stop_Loss,Target,Trade_Count,Year
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,702.6,Buy,Entry,0.0,0.0,10000.0,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,10000.0,Sell,Exit,0.0,0.0,703.35,743.2,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,703.35,Buy,Exit,0.0,0.0,701.2,709.4,0.0,2019
702.6,2019-08-30 11:40:00,2019-08-30,0.0,0.0,703.35,11,0.0,701.15,40,701.95,701.2,Sell,Exit,0.0,0.0,703.35,692.4,0.0,2019
