Company,Profit,Trades,Net_Profit
BPCL,7.099999999999966,2,12379.999999999938
IOC,1.100000000000037,4,3050.000000000129
IBULHSGFIN,7.099999999999909,3,5079.999999999927
YESBANK,0.6999999999999886,3,939.999999999975
EICHERMOT,188.70000000000073,1,4517.500000000018
Total,,13,25967.499999999985
