Close,Date,DatePart,Day_High,Day_Low,High,Hour,Long_Count,Low,Minute,Open,Order_Price,Order_Signal,Order_Status,Profit,Short_Count,Stop_Loss,Target,Trade_Count,Year
192.85,2019-09-26 09:25:00,2019-09-26,0.0,0.0,193.15,9,0.0,191.6,25,191.65,192.8,Buy,Entry,0.0,0.0,190.7,194.3,0.0,2019
193.95,2019-09-26 09:35:00,2019-09-26,0.0,0.0,194.1,9,0.0,193.4,35,193.55,193.8,Sell,Exit,0.0,0.0,193.8,191.4,0.0,2019
194.4,2019-09-26 09:40:00,2019-09-26,0.0,0.0,194.4,9,0.0,193.6,40,193.95,193.8,Buy,Exit,0.0,0.0,190.7,197.2,0.0,2019
195.55,2019-09-26 10:35:00,2019-09-26,0.0,0.0,195.6,10,0.0,194.75,35,194.8,194.8,Sell,Exit,0.0,0.0,195.0,191.4,0.0,2019
195.55,2019-09-26 10:40:00,2019-09-26,0.0,0.0,195.85,10,0.0,195.25,40,195.6,195.0,Buy,Exit,0.0,0.0,190.7,197.2,0.0,2019
195.65,2019-09-26 10:55:00,2019-09-26,0.0,0.0,196.2,10,0.0,195.6,55,196.05,196.0,Sell,Exit,0.0,0.0,196.2,194.3,0.0,2019
196.3,2019-09-26 11:10:00,2019-09-26,0.0,0.0,196.35,11,0.0,196.0,10,196.0,196.2,Buy,Exit,0.0,0.0,190.7,197.4,0.0,2019
197.25,2019-09-26 13:15:00,2019-09-26,0.0,0.0,197.5,13,0.0,197.0,15,197.1,197.4,Sell,Exit,0.0,0.0,0.0,0.0,0.0,2019
