Company,Profit,Trades,Net_Profit
ZEEL,7.19999999999996,5,8359.999999999949
YESBANK,0.6999999999999886,4,739.999999999975
BPCL,7.5,1,13300.0
HDFCBANK,-15.199999999999818,7,-5199.9999999999545
Total,,17,17199.99999999997
