Company,Profit,Trades,Net_Profit
ADANIPORTS,-0.6000000000000227,1,-1700.0000000000568
BPCL,-2.000000000000057,4,-4400.000000000102
GRASIM,4.600000000000023,1,3250.0000000000173
IBULHSGFIN,17.500000000000057,2,13600.000000000045
LT,-3.5,1,-1512.5
Total,,9,9237.499999999905
