Company,Profit,Trades,Net_Profit
ADANIPORTS,2.5,5,5250.0
BPCL,-53.50000000000006,4,-97100.0000000001
GRASIM,4.600000000000023,1,3250.0000000000173
IBULHSGFIN,17.500000000000057,2,13600.000000000045
LT,21.299999999999955,2,7587.499999999983
Total,,14,-67412.50000000006
