Company,Profit,Trades,Net_Profit
TCS,25.800000000000182,1,6250.0000000000455
IBULHSGFIN,-3.2000000000001307,8,-4160.000000000105
TATASTEEL,4.39999999999992,5,3668.399999999916
TECHM,8.999999999999886,5,9799.999999999864
HCLTECH,14.199999999999818,3,9339.999999999873
Total,,22,24898.399999999594
