,date,open,high,low,close,volume
0,2019-04-01 09:15:00+05:30,1336.0,1340.55,1336.0,1339.75,97067
1,2019-04-01 09:20:00+05:30,1339.55,1340.8,1334.5,1335.8,51776
2,2019-04-01 09:25:00+05:30,1335.45,1337.25,1334.65,1334.75,23750
3,2019-04-01 09:30:00+05:30,1335.65,1336.0,1331.0,1332.1,25584
4,2019-04-01 09:35:00+05:30,1332.25,1333.5,1332.0,1332.1,15843
5,2019-04-01 09:40:00+05:30,1332.1,1332.9,1328.0,1328.65,51210
6,2019-04-01 09:45:00+05:30,1328.55,1330.6,1326.05,1330.5,32019
7,2019-04-01 09:50:00+05:30,1330.5,1332.95,1330.5,1331.8,32019
8,2019-04-01 09:55:00+05:30,1331.8,1332.05,1330.4,1331.9,11419
9,2019-04-01 10:00:00+05:30,1332.0,1333.95,1331.95,1333.55,16190
10,2019-04-01 10:05:00+05:30,1333.8,1335.75,1333.6,1334.7,24610
11,2019-04-01 10:10:00+05:30,1334.7,1335.15,1332.65,1333.65,20565
12,2019-04-01 10:15:00+05:30,1333.15,1334.85,1332.6,1333.85,12474
13,2019-04-01 10:20:00+05:30,1333.85,1335.95,1333.55,1335.75,18868
14,2019-04-01 10:25:00+05:30,1335.75,1335.95,1333.85,1334.1,12743
15,2019-04-01 10:30:00+05:30,1334.1,1335.35,1333.25,1334.1,19688
16,2019-04-01 10:35:00+05:30,1334.35,1334.95,1333.45,1334.4,12433
17,2019-04-01 10:40:00+05:30,1334.4,1336.5,1334.2,1334.7,16150
18,2019-04-01 10:45:00+05:30,1334.7,1335.95,1334.25,1335.05,13232
19,2019-04-01 10:50:00+05:30,1335.2,1335.25,1333.55,1333.55,11260
20,2019-04-01 10:55:00+05:30,1334.0,1335.55,1333.55,1334.9,12002
21,2019-04-01 11:00:00+05:30,1334.9,1336.4,1334.5,1334.55,10126
22,2019-04-01 11:05:00+05:30,1334.75,1337.9,1334.05,1337.9,17874
23,2019-04-01 11:10:00+05:30,1338.0,1338.55,1335.4,1335.8,22389
24,2019-04-01 11:15:00+05:30,1335.95,1336.85,1334.0,1334.95,44190
25,2019-04-01 11:20:00+05:30,1334.95,1335.6,1334.0,1334.6,50551
26,2019-04-01 11:25:00+05:30,1334.6,1335.25,1333.45,1334.4,21792
27,2019-04-01 11:30:00+05:30,1334.35,1335.7,1333.6,1335.0,21434
28,2019-04-01 11:35:00+05:30,1335.0,1335.1,1331.45,1332.0,38176
29,2019-04-01 11:40:00+05:30,1332.0,1332.2,1330.45,1331.6,23923
30,2019-04-01 11:45:00+05:30,1331.65,1332.75,1331.0,1332.0,16885
31,2019-04-01 11:50:00+05:30,1332.05,1332.2,1329.35,1329.9,36656
32,2019-04-01 11:55:00+05:30,1329.9,1331.15,1329.5,1329.9,16586
33,2019-04-01 12:00:00+05:30,1329.75,1330.9,1326.95,1326.95,32884
34,2019-04-01 12:05:00+05:30,1327.8,1329.0,1327.15,1328.05,18747
35,2019-04-01 12:10:00+05:30,1328.05,1328.8,1327.05,1327.65,32855
36,2019-04-01 12:15:00+05:30,1327.45,1329.0,1326.65,1328.1,69960
37,2019-04-01 12:20:00+05:30,1328.1,1330.3,1327.45,1328.1,22708
38,2019-04-01 12:25:00+05:30,1328.15,1328.95,1327.1,1328.0,12540
39,2019-04-01 12:30:00+05:30,1327.85,1330.0,1327.75,1329.4,19677
40,2019-04-01 12:35:00+05:30,1329.4,1331.5,1328.35,1331.0,33944
41,2019-04-01 12:40:00+05:30,1331.0,1331.7,1330.3,1330.8,23111
42,2019-04-01 12:45:00+05:30,1330.85,1332.45,1330.0,1332.05,35854
43,2019-04-01 12:50:00+05:30,1332.0,1332.5,1330.7,1330.9,12349
44,2019-04-01 12:55:00+05:30,1330.95,1332.0,1330.75,1331.0,9895
45,2019-04-01 13:00:00+05:30,1331.0,1332.25,1330.25,1330.95,11518
46,2019-04-01 13:05:00+05:30,1330.95,1332.4,1330.85,1331.65,12306
47,2019-04-01 13:10:00+05:30,1331.7,1332.8,1330.45,1331.9,12404
48,2019-04-01 13:15:00+05:30,1331.9,1332.5,1330.55,1331.2,17251
49,2019-04-01 13:20:00+05:30,1331.2,1332.7,1330.6,1331.05,8415
50,2019-04-01 13:25:00+05:30,1331.05,1332.3,1330.0,1330.0,16615
51,2019-04-01 13:30:00+05:30,1330.0,1331.25,1329.35,1329.7,7079
52,2019-04-01 13:35:00+05:30,1329.7,1330.5,1329.5,1329.5,7951
53,2019-04-01 13:40:00+05:30,1329.5,1331.35,1329.5,1330.55,13007
54,2019-04-01 13:45:00+05:30,1330.6,1332.0,1330.6,1331.5,9045
55,2019-04-01 13:50:00+05:30,1331.55,1331.85,1329.0,1329.5,9996
56,2019-04-01 13:55:00+05:30,1329.0,1329.75,1327.75,1328.95,15718
57,2019-04-01 14:00:00+05:30,1328.95,1347.15,1328.75,1344.75,192344
58,2019-04-01 14:05:00+05:30,1345.0,1356.0,1344.6,1352.05,226448
59,2019-04-01 14:10:00+05:30,1352.75,1362.0,1352.2,1357.0,277378
60,2019-04-01 14:15:00+05:30,1356.6,1361.0,1355.25,1358.75,93745
61,2019-04-01 14:20:00+05:30,1358.65,1358.95,1352.3,1355.1,96718
62,2019-04-01 14:25:00+05:30,1354.95,1355.5,1350.65,1352.2,84504
63,2019-04-01 14:30:00+05:30,1352.4,1352.95,1351.1,1352.1,35118
64,2019-04-01 14:35:00+05:30,1352.0,1352.8,1346.8,1348.05,67998
65,2019-04-01 14:40:00+05:30,1348.0,1350.0,1343.0,1345.4,89840
66,2019-04-01 14:45:00+05:30,1345.55,1347.15,1343.65,1346.55,42593
67,2019-04-01 14:50:00+05:30,1346.55,1349.45,1344.0,1346.7,50567
68,2019-04-01 14:55:00+05:30,1346.65,1349.75,1346.55,1348.5,40643
69,2019-04-01 15:00:00+05:30,1348.6,1348.65,1341.1,1341.65,94294
70,2019-04-01 15:05:00+05:30,1341.95,1343.3,1336.4,1339.55,111874
