Date,Open,High,Low,Close,Volume,DatePart,Year,S1_Pivot_Simple,S2_Pivot_Simple,R1_Pivot_Simple,R2_Pivot_Simple,Day_High,Day_Low,Day_Open,Day_Close,PivotPoint,S1_Pivot_Fibonacci,S2_Pivot_Fibonacci,R1_Pivot_Fibonacci,R2_Pivot_Fibonacci,S3_Pivot_Fibonacci,R3_Pivot_Fibonacci,Order_Status,Order_Signal,Order_Price,Target,Stop_Loss,Hour,Minute
2019-05-06 09:15:00,2348.0,2348.0,2327.95,2341.1,270390,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,9,15
2019-05-06 09:20:00,2341.25,2341.4,2336.0,2336.75,96979,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,9,20
2019-05-06 09:25:00,2337.1,2347.65,2336.3,2345.6,191424,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,9,25
2019-05-06 09:30:00,2345.6,2351.05,2345.4,2351.05,126708,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,Entry,Buy,2351.05,2367.933333333333,2327.95,9,30
2019-05-06 09:35:00,2351.0,2351.25,2348.0,2348.95,52540,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,9,35
2019-05-06 09:40:00,2349.15,2351.9,2348.0,2348.55,40669,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,9,40
2019-05-06 09:45:00,2348.75,2349.0,2346.3,2347.3,29612,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,9,45
2019-05-06 09:50:00,2347.4,2349.5,2346.55,2349.0,70762,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,9,50
2019-05-06 09:55:00,2349.0,2350.0,2348.85,2349.35,123521,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,9,55
2019-05-06 10:00:00,2349.35,2351.0,2349.2,2350.4,46359,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,10,0
2019-05-06 10:05:00,2350.05,2350.55,2345.9,2350.0,50727,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,10,5
2019-05-06 10:10:00,2349.9,2350.0,2347.75,2348.95,34047,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,10,10
2019-05-06 10:15:00,2349.0,2349.7,2347.2,2349.45,22916,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,10,15
2019-05-06 10:20:00,2349.45,2349.95,2347.7,2349.9,19410,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,10,20
2019-05-06 10:25:00,2349.9,2350.8,2349.3,2350.4,22199,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,10,25
2019-05-06 10:30:00,2350.75,2350.75,2348.65,2349.95,35360,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,10,30
2019-05-06 10:35:00,2350.0,2350.1,2349.0,2349.95,41912,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,10,35
2019-05-06 10:40:00,2349.95,2350.0,2345.0,2346.95,270698,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,10,40
2019-05-06 10:45:00,2346.95,2347.0,2341.6,2343.95,71186,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,10,45
2019-05-06 10:50:00,2344.0,2345.85,2343.0,2344.95,18908,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,10,50
2019-05-06 10:55:00,2344.95,2349.0,2344.85,2349.0,28158,2019-05-06,2019,2358.166666666666,2351.333333333333,2374.766666666666,2384.533333333333,2377.7,2361.1,2364.2,2365.0,2367.933333333333,2361.592133333333,2357.674533333333,2374.274533333333,2378.192133333333,2334.733333333333,2401.1333333333328,,,0.0,0.0,0.0,10,55
