Date,Open,High,Low,Close,Volume,DatePart,Year,S1_Pivot_Simple,S2_Pivot_Simple,R1_Pivot_Simple,R2_Pivot_Simple,Day_High,Day_Low,Day_Open,Day_Close,PivotPoint,S1_Pivot_Fibonacci,S2_Pivot_Fibonacci,R1_Pivot_Fibonacci,R2_Pivot_Fibonacci,S3_Pivot_Fibonacci,R3_Pivot_Fibonacci,Order_Status,Order_Signal,Order_Price,Target,Stop_Loss,Hour,Minute
2019-05-06 09:15:00,1353.3,1357.0,1351.0,1354.5,43059,2019-05-06,2019,1357.2666666666667,1352.0333333333333,1370.4666666666667,1378.4333333333334,1373.2,1360.0,1362.0,1362.5,1365.2333333333333,1360.1909333333333,1357.0757333333333,1370.2757333333334,1373.3909333333334,1338.8333333333333,1391.6333333333334,,,0.0,0.0,0.0,9,15
2019-05-06 09:20:00,1354.5,1354.9,1350.0,1351.9,26664,2019-05-06,2019,1357.2666666666667,1352.0333333333333,1370.4666666666667,1378.4333333333334,1373.2,1360.0,1362.0,1362.5,1365.2333333333333,1360.1909333333333,1357.0757333333333,1370.2757333333334,1373.3909333333334,1338.8333333333333,1391.6333333333334,,,0.0,0.0,0.0,9,20
2019-05-06 09:25:00,1352.2,1354.15,1351.85,1353.5,18577,2019-05-06,2019,1357.2666666666667,1352.0333333333333,1370.4666666666667,1378.4333333333334,1373.2,1360.0,1362.0,1362.5,1365.2333333333333,1360.1909333333333,1357.0757333333333,1370.2757333333334,1373.3909333333334,1338.8333333333333,1391.6333333333334,,,0.0,0.0,0.0,9,25
2019-05-06 09:30:00,1353.05,1354.8,1352.35,1353.45,17479,2019-05-06,2019,1357.2666666666667,1352.0333333333333,1370.4666666666667,1378.4333333333334,1373.2,1360.0,1362.0,1362.5,1365.2333333333333,1360.1909333333333,1357.0757333333333,1370.2757333333334,1373.3909333333334,1338.8333333333333,1391.6333333333334,,,0.0,0.0,0.0,9,30
2019-05-06 09:35:00,1353.45,1355.0,1353.0,1354.9,12213,2019-05-06,2019,1357.2666666666667,1352.0333333333333,1370.4666666666667,1378.4333333333334,1373.2,1360.0,1362.0,1362.5,1365.2333333333333,1360.1909333333333,1357.0757333333333,1370.2757333333334,1373.3909333333334,1338.8333333333333,1391.6333333333334,,,0.0,0.0,0.0,9,35
2019-05-06 09:40:00,1354.75,1356.95,1354.75,1356.85,23380,2019-05-06,2019,1357.2666666666667,1352.0333333333333,1370.4666666666667,1378.4333333333334,1373.2,1360.0,1362.0,1362.5,1365.2333333333333,1360.1909333333333,1357.0757333333333,1370.2757333333334,1373.3909333333334,1338.8333333333333,1391.6333333333334,,,0.0,0.0,0.0,9,40
2019-05-06 09:45:00,1356.85,1358.55,1356.5,1358.5,27502,2019-05-06,2019,1357.2666666666667,1352.0333333333333,1370.4666666666667,1378.4333333333334,1373.2,1360.0,1362.0,1362.5,1365.2333333333333,1360.1909333333333,1357.0757333333333,1370.2757333333334,1373.3909333333334,1338.8333333333333,1391.6333333333334,Entry,Buy,1358.5,1370.2757333333334,1350.0,9,45
2019-05-06 09:50:00,1358.45,1361.75,1358.0,1361.3,23951,2019-05-06,2019,1357.2666666666667,1352.0333333333333,1370.4666666666667,1378.4333333333334,1373.2,1360.0,1362.0,1362.5,1365.2333333333333,1360.1909333333333,1357.0757333333333,1370.2757333333334,1373.3909333333334,1338.8333333333333,1391.6333333333334,,,0.0,0.0,0.0,9,50
2019-05-06 09:55:00,1361.3,1362.85,1358.5,1359.2,20507,2019-05-06,2019,1357.2666666666667,1352.0333333333333,1370.4666666666667,1378.4333333333334,1373.2,1360.0,1362.0,1362.5,1365.2333333333333,1360.1909333333333,1357.0757333333333,1370.2757333333334,1373.3909333333334,1338.8333333333333,1391.6333333333334,,,0.0,0.0,0.0,9,55
2019-05-06 10:00:00,1359.45,1364.4,1359.2,1362.55,36060,2019-05-06,2019,1357.2666666666667,1352.0333333333333,1370.4666666666667,1378.4333333333334,1373.2,1360.0,1362.0,1362.5,1365.2333333333333,1360.1909333333333,1357.0757333333333,1370.2757333333334,1373.3909333333334,1338.8333333333333,1391.6333333333334,,,0.0,0.0,0.0,10,0
2019-05-06 10:05:00,1362.6,1364.0,1359.85,1360.3,25488,2019-05-06,2019,1357.2666666666667,1352.0333333333333,1370.4666666666667,1378.4333333333334,1373.2,1360.0,1362.0,1362.5,1365.2333333333333,1360.1909333333333,1357.0757333333333,1370.2757333333334,1373.3909333333334,1338.8333333333333,1391.6333333333334,,,0.0,0.0,0.0,10,5
2019-05-06 10:10:00,1360.25,1360.85,1356.3,1356.75,23793,2019-05-06,2019,1357.2666666666667,1352.0333333333333,1370.4666666666667,1378.4333333333334,1373.2,1360.0,1362.0,1362.5,1365.2333333333333,1360.1909333333333,1357.0757333333333,1370.2757333333334,1373.3909333333334,1338.8333333333333,1391.6333333333334,,,0.0,0.0,0.0,10,10
