Close,Date,DatePart,Day_High,Day_Low,High,Hour,Long_Count,Low,Minute,Open,Order_Price,Order_Signal,Order_Status,Profit,Short_Count,Stop_Loss,Target,Trade_Count,Volume,Year
378.35,2018-08-14 10:30:00,2018-08-14,0.0,0.0,380.7,10,0.0,378.1,30,380.5,378.35,Sell,Entry,0.0,0.0,383.4,368.53333333333336,0.0,116153.0,2018
376.95,2018-08-14 10:45:00,2018-08-14,0.0,0.0,377.95,10,0.0,376.25,45,376.5,376.45825,Buy,Exit,0.0,0.0,375.75,383.30353333333335,0.0,74282.0,2018
376.3,2018-08-14 10:50:00,2018-08-14,0.0,0.0,376.95,10,0.0,375.75,50,376.95,375.75,Sell,Exit,0.0,0.0,383.4,368.53333333333336,0.0,57505.0,2018
376.4,2018-08-14 15:20:00,2018-08-14,0.0,0.0,377.15,15,0.0,376.05,20,377.0,376.4,Buy,Exit,0.0,0.0,0.0,0.0,0.0,165522.0,2018
