Close,Date,DatePart,Day_High,Day_Low,High,Hour,Long_Count,Low,Minute,Open,Order_Price,Order_Signal,Order_Status,Profit,Short_Count,Stop_Loss,Target,Trade_Count,Volume,Year
224.45,2019-11-08 09:15:00,2019-11-08,0.0,0.0,229.0,9,0.0,223.9,15,229.0,224.4,BUY,Entry,0.0,0.0,223.9,225.5,0.0,230947.0,2019
225.85,2019-11-08 09:20:00,2019-11-08,0.0,0.0,226.0,9,0.0,224.1,20,224.45,225.5,SELL,Exit,0.0,0.0,0.0,0.0,0.0,158198.0,2019
223.3,2019-11-08 09:55:00,2019-11-08,0.0,0.0,224.7,9,0.0,223.0,55,224.7,223.9,SELL,Entry,0.0,0.0,229.0,222.3,0.0,177635.0,2019
222.5,2019-11-08 10:10:00,2019-11-08,0.0,0.0,223.2,10,0.0,222.25,10,223.1,222.3,BUY,Exit,0.0,0.0,0.0,0.0,0.0,128950.0,2019
