Date,Open,High,Low,Close,Volume,DatePart,Year,S1_Pivot_Simple,S2_Pivot_Simple,R1_Pivot_Simple,R2_Pivot_Simple,Day_High,Day_Low,Day_Open,Day_Close,PivotPoint,S1_Pivot_Fibonacci,S2_Pivot_Fibonacci,R1_Pivot_Fibonacci,R2_Pivot_Fibonacci,S3_Pivot_Fibonacci,R3_Pivot_Fibonacci,Order_Status,Order_Signal,Order_Price,Target,Stop_Loss,Hour,Minute
2019-03-06 09:15:00,155.1,156.1,154.8,155.6,398492,2019-03-06,2019,150.08333333333334,145.06666666666666,157.88333333333335,160.66666666666669,155.65,147.85,148.75,155.1,152.86666666666667,149.88706666666667,148.04626666666667,155.84626666666668,157.68706666666668,137.26666666666665,168.4666666666667,,,0.0,0.0,0.0,9,15
2019-03-06 09:20:00,155.65,156.2,155.5,155.95,292376,2019-03-06,2019,150.08333333333334,145.06666666666666,157.88333333333335,160.66666666666669,155.65,147.85,148.75,155.1,152.86666666666667,149.88706666666667,148.04626666666667,155.84626666666668,157.68706666666668,137.26666666666665,168.4666666666667,,,0.0,0.0,0.0,9,20
2019-03-06 09:25:00,155.95,155.95,155.25,155.35,235008,2019-03-06,2019,150.08333333333334,145.06666666666666,157.88333333333335,160.66666666666669,155.65,147.85,148.75,155.1,152.86666666666667,149.88706666666667,148.04626666666667,155.84626666666668,157.68706666666668,137.26666666666665,168.4666666666667,,,0.0,0.0,0.0,9,25
2019-03-06 09:30:00,155.35,155.45,154.4,154.5,241522,2019-03-06,2019,150.08333333333334,145.06666666666666,157.88333333333335,160.66666666666669,155.65,147.85,148.75,155.1,152.86666666666667,149.88706666666667,148.04626666666667,155.84626666666668,157.68706666666668,137.26666666666665,168.4666666666667,,,0.0,0.0,0.0,9,30
2019-03-06 09:35:00,154.5,154.7,153.6,153.6,214883,2019-03-06,2019,150.08333333333334,145.06666666666666,157.88333333333335,160.66666666666669,155.65,147.85,148.75,155.1,152.86666666666667,149.88706666666667,148.04626666666667,155.84626666666668,157.68706666666668,137.26666666666665,168.4666666666667,,,0.0,0.0,0.0,9,35
2019-03-06 09:40:00,153.65,154.75,153.5,154.1,323027,2019-03-06,2019,150.08333333333334,145.06666666666666,157.88333333333335,160.66666666666669,155.65,147.85,148.75,155.1,152.86666666666667,149.88706666666667,148.04626666666667,155.84626666666668,157.68706666666668,137.26666666666665,168.4666666666667,,,0.0,0.0,0.0,9,40
2019-03-06 09:45:00,154.05,154.5,153.75,154.5,147807,2019-03-06,2019,150.08333333333334,145.06666666666666,157.88333333333335,160.66666666666669,155.65,147.85,148.75,155.1,152.86666666666667,149.88706666666667,148.04626666666667,155.84626666666668,157.68706666666668,137.26666666666665,168.4666666666667,,,0.0,0.0,0.0,9,45
2019-03-06 09:50:00,154.35,154.9,154.2,154.75,240131,2019-03-06,2019,150.08333333333334,145.06666666666666,157.88333333333335,160.66666666666669,155.65,147.85,148.75,155.1,152.86666666666667,149.88706666666667,148.04626666666667,155.84626666666668,157.68706666666668,137.26666666666665,168.4666666666667,,,0.0,0.0,0.0,9,50
2019-03-06 09:55:00,154.85,155.25,154.75,155.1,1449968,2019-03-06,2019,150.08333333333334,145.06666666666666,157.88333333333335,160.66666666666669,155.65,147.85,148.75,155.1,152.86666666666667,149.88706666666667,148.04626666666667,155.84626666666668,157.68706666666668,137.26666666666665,168.4666666666667,,,0.0,0.0,0.0,9,55
2019-03-06 10:00:00,155.05,155.85,155.0,155.75,358912,2019-03-06,2019,150.08333333333334,145.06666666666666,157.88333333333335,160.66666666666669,155.65,147.85,148.75,155.1,152.86666666666667,149.88706666666667,148.04626666666667,155.84626666666668,157.68706666666668,137.26666666666665,168.4666666666667,,,0.0,0.0,0.0,10,0
