,date,open,high,low,close,volume
0,2019-09-03 09:15:00+05:30,1327.0,1327.0,1313.0,1318.0,135250
1,2019-09-03 09:20:00+05:30,1316.35,1318.7,1314.45,1315.8,60259
2,2019-09-03 09:25:00+05:30,1315.45,1317.45,1314.0,1316.05,100219
3,2019-09-03 09:30:00+05:30,1316.2,1320.65,1315.65,1317.2,94643
4,2019-09-03 09:35:00+05:30,1317.25,1322.85,1315.0,1316.0,117462
5,2019-09-03 09:40:00+05:30,1315.95,1316.0,1309.0,1309.5,98410
6,2019-09-03 09:45:00+05:30,1309.8,1313.95,1309.0,1312.95,49396
7,2019-09-03 09:50:00+05:30,1312.35,1314.7,1310.75,1312.6,51018
8,2019-09-03 09:55:00+05:30,1312.1,1314.15,1312.0,1313.9,26428
9,2019-09-03 10:00:00+05:30,1313.9,1314.8,1311.2,1312.5,34726
10,2019-09-03 10:05:00+05:30,1313.05,1316.9,1312.5,1314.4,39713
11,2019-09-03 10:10:00+05:30,1313.7,1314.4,1312.3,1313.0,15756
12,2019-09-03 10:15:00+05:30,1313.0,1313.0,1309.0,1310.5,44830
13,2019-09-03 10:20:00+05:30,1310.5,1310.6,1308.0,1308.8,42874
14,2019-09-03 10:25:00+05:30,1308.8,1311.55,1308.0,1309.1,27135
15,2019-09-03 10:30:00+05:30,1309.1,1309.55,1306.75,1307.75,38711
16,2019-09-03 10:35:00+05:30,1307.75,1309.0,1304.5,1304.95,62053
17,2019-09-03 10:40:00+05:30,1304.9,1306.75,1304.1,1304.85,46617
18,2019-09-03 10:45:00+05:30,1304.5,1308.6,1304.5,1308.3,22722
19,2019-09-03 10:50:00+05:30,1308.8,1309.4,1305.15,1305.4,34267
20,2019-09-03 10:55:00+05:30,1305.6,1308.35,1305.15,1307.35,26022
21,2019-09-03 11:00:00+05:30,1307.2,1308.7,1306.9,1308.5,18846
22,2019-09-03 11:05:00+05:30,1308.5,1308.5,1305.1,1305.1,23106
23,2019-09-03 11:10:00+05:30,1305.1,1305.15,1303.1,1303.6,54428
24,2019-09-03 11:15:00+05:30,1303.6,1304.2,1301.9,1302.95,54780
25,2019-09-03 11:20:00+05:30,1302.9,1305.45,1302.8,1304.45,33339
26,2019-09-03 11:25:00+05:30,1304.55,1308.25,1304.05,1308.0,27271
27,2019-09-03 11:30:00+05:30,1308.0,1308.05,1305.2,1307.9,24366
28,2019-09-03 11:35:00+05:30,1307.5,1308.9,1306.55,1308.4,19478
29,2019-09-03 11:40:00+05:30,1308.4,1310.95,1308.25,1309.4,50555
30,2019-09-03 11:45:00+05:30,1309.4,1309.55,1306.5,1306.5,25024
31,2019-09-03 11:50:00+05:30,1306.5,1306.75,1304.0,1305.0,40138
32,2019-09-03 11:55:00+05:30,1304.95,1305.7,1303.8,1304.95,35521
33,2019-09-03 12:00:00+05:30,1304.95,1305.0,1303.1,1304.55,23080
34,2019-09-03 12:05:00+05:30,1304.55,1304.55,1302.0,1302.3,36681
35,2019-09-03 12:10:00+05:30,1302.3,1303.05,1301.5,1301.65,37225
36,2019-09-03 12:15:00+05:30,1301.5,1303.75,1301.0,1302.5,74007
37,2019-09-03 12:20:00+05:30,1302.5,1302.65,1300.85,1301.0,34027
38,2019-09-03 12:25:00+05:30,1301.0,1301.55,1300.2,1301.1,25423
39,2019-09-03 12:30:00+05:30,1301.1,1301.9,1300.3,1301.25,25055
40,2019-09-03 12:35:00+05:30,1301.5,1302.5,1300.05,1301.9,37951
41,2019-09-03 12:40:00+05:30,1302.15,1302.6,1300.85,1302.55,18087
42,2019-09-03 12:45:00+05:30,1302.55,1302.55,1302.35,1302.5,18489
43,2019-09-03 12:50:00+05:30,1302.5,1302.55,1301.4,1302.45,26006
44,2019-09-03 12:55:00+05:30,1302.5,1305.0,1302.3,1302.45,41249
45,2019-09-03 13:00:00+05:30,1302.8,1304.55,1302.0,1303.8,15712
46,2019-09-03 13:05:00+05:30,1303.8,1304.6,1303.8,1304.25,16901
47,2019-09-03 13:10:00+05:30,1304.3,1305.0,1304.2,1304.75,27806
48,2019-09-03 13:15:00+05:30,1304.75,1304.85,1303.2,1303.2,24356
49,2019-09-03 13:20:00+05:30,1303.5,1304.1,1302.05,1303.0,21813
50,2019-09-03 13:25:00+05:30,1303.0,1304.0,1303.0,1303.9,23104
51,2019-09-03 13:30:00+05:30,1303.75,1303.95,1301.05,1302.1,32433
52,2019-09-03 13:35:00+05:30,1302.5,1303.85,1300.0,1300.2,57251
53,2019-09-03 13:40:00+05:30,1300.25,1300.25,1295.55,1298.95,101400
54,2019-09-03 13:45:00+05:30,1299.0,1300.3,1298.2,1299.95,25433
55,2019-09-03 13:50:00+05:30,1299.95,1301.6,1299.6,1300.7,26447
56,2019-09-03 13:55:00+05:30,1300.7,1300.75,1296.25,1297.0,34415
57,2019-09-03 14:00:00+05:30,1297.35,1297.7,1292.1,1295.3,94226
58,2019-09-03 14:05:00+05:30,1295.0,1295.85,1294.0,1295.0,35527
59,2019-09-03 14:10:00+05:30,1295.0,1295.75,1294.85,1295.0,39471
60,2019-09-03 14:15:00+05:30,1295.0,1298.0,1294.95,1297.9,20123
61,2019-09-03 14:20:00+05:30,1297.9,1302.0,1297.75,1301.9,63190
62,2019-09-03 14:25:00+05:30,1301.0,1301.9,1299.45,1300.0,40734
63,2019-09-03 14:30:00+05:30,1300.0,1303.6,1299.8,1303.55,35789
64,2019-09-03 14:35:00+05:30,1303.45,1303.8,1301.7,1302.5,30254
