,average_price,cancelled_quantity,disclosed_quantity,exchange,exchange_order_id,exchange_timestamp,exchange_update_timestamp,filled_quantity,guid,instrument_token,market_protection,order_id,order_timestamp,order_type,parent_order_id,pending_quantity,placed_by,price,product,quantity,status,status_message,status_message_raw,tag,tradingsymbol,transaction_type,trigger_price,validity,variety
0,364.85,0,0,NSE,1000000003684051,2019-09-03 12:45:53,2019-09-03 12:45:53,1,12499XtgLHMdkdKPb0,3861249,0,190903001642183,2019-09-03 12:45:53,LIMIT,,0,UD8801,365.0,MIS,1,COMPLETE,,,,ADANIPORTS,BUY,0,DAY,regular
1,365.55,0,0,NSE,1000000003828581,2019-09-03 12:50:48,2019-09-03 12:50:48,1,01X6vQVkrdDNqDg,3861249,0,190903001707491,2019-09-03 12:50:48,LIMIT,,0,UD8801,365.55,MIS,1,COMPLETE,,,,ADANIPORTS,SELL,0,DAY,regular
2,366.0,0,0,NSE,1000000003834690,2019-09-03 12:53:54,2019-09-03 12:54:05,1,12499XEzsb7Humbp2Q,3861249,0,190903001710311,2019-09-03 12:54:05,LIMIT,,0,UD8801,366.0,BO,1,COMPLETE,,,,ADANIPORTS,BUY,0,DAY,bo
3,0.0,0,1,NSE,1000000003862606,2019-09-03 12:54:05,2019-09-03 12:54:05,0,,3861249,0,190903001722562,2019-09-03 12:54:05,LIMIT,190903001710311,1,UD8801,371.0,BO,1,OPEN,,,,ADANIPORTS,SELL,0,DAY,bo
4,0.0,0,1,NSE,1000000003862607,2019-09-03 12:54:05,2019-09-03 12:54:05,0,,3861249,0,190903001722563,2019-09-03 12:54:05,SL,190903001710311,1,UD8801,329.15,BO,1,TRIGGER PENDING,,,,ADANIPORTS,SELL,363,DAY,bo
