,local_order_id,order_id,order_type,parent_order_id,price,status,transaction_type,trigger_price
0,2,191111000657651,LIMIT,NA,413.3,COMPLETE,BUY,0
1,,191111000657653,LIMIT,191111000657651,421.7,OPEN,SELL,0.0
2,,191111000657654,SL,191111000657651,379.9,TRIGGER PENDING,SELL,407.5
0,4,191111000722300,LIMIT,NA,407.5,COMPLETE,SELL,0
1,,191111000722302,LIMIT,191111000722300,399.75,OPEN,BUY,0.0
2,,191111000722303,SL,191111000722300,464.3,TRIGGER PENDING,BUY,424.55
