,local_order_id,order_id,order_type,parent_order_id,price,status,transaction_type,trigger_price
0,2,191118001378117,LIMIT,NA,295.75,COMPLETE,BUY,0
1,,191118001378319,LIMIT,191118001378117,300.35,OPEN,SELL,0.0
2,,191118001378320,SL,191118001378117,259.15,TRIGGER PENDING,SELL,287.55
