Close,Date,DatePart,Day_High,Day_Low,High,Hour,Long_Count,Low,Minute,Open,Order_Price,Order_Signal,Order_Status,Profit,Short_Count,Stop_Loss,Target,Trade_Count,Year
781.8,2019-11-06 09:40:00,2019-11-06,0.0,0.0,783.6,9,0.0,779.1,40,779.2,781.8,BUY,Entry,0.0,0.0,768.1,792.3,0.0,2019
770.5,2019-11-06 15:20:00,2019-11-06,0.0,0.0,772.85,15,0.0,769.8,20,772.8,770.5,SELL,Exit,0.0,0.0,0.0,0.0,0.0,2019
