Close,Date,DatePart,Day_High,Day_Low,High,Hour,Long_Count,Low,Minute,Open,Order_Price,Order_Signal,Order_Status,Profit,Short_Count,Stop_Loss,Target,Trade_Count,Year
223.3,2019-10-24 12:05:00,2019-10-24,0.0,0.0,224.25,12,0.0,222.8,5,222.95,223.3,BUY,Entry,0.0,0.0,222.2,225.3,0.0,2019
