Close,Date,DatePart,Day_High,Day_Low,High,Hour,Long_Count,Low,Minute,Open,Order_Price,Order_Signal,Order_Status,Profit,Short_Count,Stop_Loss,Target,Trade_Count,Year
314.2,2019-11-15 09:25:00,2019-11-15,0.0,0.0,314.9,9,0.0,311.9,25,311.95,314.2,BUY,Entry,0.0,0.0,311.2,325.0,0.0,2019
314.9,2019-11-15 09:45:00,2019-11-15,0.0,0.0,316.0,9,0.0,314.85,45,315.7,315.5,SELL,Exit,0.0,0.0,316.1,311.4,0.0,2019
316.5,2019-11-15 09:55:00,2019-11-15,0.0,0.0,316.65,9,0.0,314.5,55,314.55,316.1,BUY,Exit,0.0,0.0,311.2,325.0,0.0,2019
318.9,2019-11-15 10:15:00,2019-11-15,0.0,0.0,318.9,10,0.0,317.4,15,317.5,317.4,SELL,Exit,0.0,0.0,317.9,315.2,0.0,2019
317.9,2019-11-15 10:20:00,2019-11-15,0.0,0.0,319.35,10,0.0,317.7,20,318.95,317.9,BUY,Exit,0.0,0.0,311.2,325.0,0.0,2019
319.75,2019-11-15 10:50:00,2019-11-15,0.0,0.0,320.7,10,0.0,318.6,50,320.65,319.2,SELL,Exit,0.0,0.0,322.1,315.2,0.0,2019
319.15,2019-11-15 11:05:00,2019-11-15,0.0,0.0,319.6,11,0.0,317.6,5,317.75,317.9,BUY,Exit,0.0,0.0,311.2,325.0,0.0,2019
319.2,2019-11-15 11:20:00,2019-11-15,0.0,0.0,319.5,11,0.0,318.95,20,319.4,319.2,SELL,Exit,0.0,0.0,322.1,315.2,0.0,2019
322.4,2019-11-15 12:20:00,2019-11-15,0.0,0.0,322.95,12,0.0,321.5,20,321.6,322.1,BUY,Exit,0.0,0.0,311.2,325.0,0.0,2019
322.8,2019-11-15 13:50:00,2019-11-15,0.0,0.0,323.45,13,0.0,322.7,50,323.3,323.4,SELL,Exit,0.0,0.0,323.6,315.2,0.0,2019
322.0,2019-11-15 14:00:00,2019-11-15,0.0,0.0,322.1,14,0.0,321.45,0,321.45,322.1,BUY,Exit,0.0,0.0,311.2,325.0,0.0,2019
322.3,2019-11-15 15:20:00,2019-11-15,0.0,0.0,322.85,15,0.0,321.75,20,322.0,322.3,SELL,Exit,0.0,0.0,0.0,0.0,0.0,2019
