Close,Date,DatePart,Day_High,Day_Low,High,Hour,Long_Count,Low,Minute,Open,Order_Price,Order_Signal,Order_Status,Profit,Short_Count,Stop_Loss,Target,Trade_Count,Volume,Year
2040.0,2019-10-15 09:25:00,2019-10-15,0.0,0.0,2052.2,9,0.0,2038.0,25,2045.55,2040.0,Buy,Entry,0.0,0.0,10000.0,2070.4,0.0,243464.0,2019
