,local_order_id,order_id,order_type,parent_order_id,price,status,transaction_type,trigger_price
0,1,191106000675257,LIMIT,NA,781.8,COMPLETE,BUY,0
1,,191106000732362,LIMIT,191106000675257,792.3,OPEN,SELL,0.0
2,,191106000732363,SL,191106000675257,695.95,TRIGGER PENDING,SELL,768.1
