Close,Date,DatePart,Day_High,Day_Low,High,Hour,Long_Count,Low,Minute,Open,Order_Price,Order_Signal,Order_Status,Profit,Short_Count,Stop_Loss,Target,Trade_Count,Year
265.85,2019-11-27 11:20:00,2019-11-27,0.0,0.0,266.8,11,0.0,265.5,20,266.6,265.8,BUY,Entry,0.0,0.0,10000.0,268.7,0.0,2019
