,local_order_id,order_id,order_type,parent_order_id,price,status,transaction_type,trigger_price
0,1,191122000294672,LIMIT,NA,243.2,COMPLETE,SELL,0
1,,191122000296948,LIMIT,191122000294672,241.6,OPEN,BUY,0.0
2,,191122000296949,SL,191122000294672,272.3,TRIGGER PENDING,BUY,244.8
0,2,191122001119903,LIMIT,NA,244.8,COMPLETE,BUY,0
1,,191122001119948,LIMIT,191122001119903,246.8,OPEN,SELL,0.0
2,,191122001119949,SL,191122001119903,222.8,TRIGGER PENDING,SELL,242.2
