Close,Date,DatePart,Day_High,Day_Low,High,Hour,Long_Count,Low,Minute,Open,Order_Price,Order_Signal,Order_Status,Profit,Short_Count,Stop_Loss,Target,Trade_Count,Year
58.6,2019-12-04 09:40:00,2019-12-04,0.0,0.0,58.8,9,0.0,58.0,40,58.0,58.6,BUY,Entry,0.0,0.0,56.8,58.9,0.0,2019
59.3,2019-12-04 09:45:00,2019-12-04,0.0,0.0,59.5,9,0.0,58.6,45,58.6,58.9,SELL,Exit,0.0,0.0,0.0,0.0,0.0,2019
