,local_order_id,order_id,order_type,parent_order_id,price,status,transaction_type,trigger_price
0,1,191125000941106,LIMIT,NA,413.4,COMPLETE,BUY,0
1,,191125000941110,LIMIT,191125000941106,430.0,OPEN,SELL,0.0
2,,191125000941111,SL,191125000941106,360.0,TRIGGER PENDING,SELL,403.8
