,local_order_id,order_id,order_type,parent_order_id,price,status,transaction_type,trigger_price
0,1,191114001997823,LIMIT,NA,353.7,COMPLETE,SELL,0
1,,191114001998213,LIMIT,191114001997823,351.0,OPEN,BUY,0.0
2,,191114001998214,SL,191114001997823,405.45,TRIGGER PENDING,BUY,363.6
3,,191114001998216,LIMIT,191114001997823,351.0,OPEN,BUY,0.0
4,,191114001998217,SL,191114001997823,405.45,TRIGGER PENDING,BUY,363.6
