,local_order_id,order_id,order_type,parent_order_id,price,status,transaction_type,trigger_price
0,3,191125000351728,LIMIT,NA,237.4,COMPLETE,BUY,0
1,,191125000351755,LIMIT,191125000351728,242.8,OPEN,SELL,0.0
2,,191125000351756,SL,191125000351728,213.65,TRIGGER PENDING,SELL,234.8
