Close,Date,DatePart,Day_High,Day_Low,High,Hour,Long_Count,Low,Minute,Open,Order_Price,Order_Signal,Order_Status,Profit,Short_Count,Stop_Loss,Target,Trade_Count,Year
643.55,2019-10-25 10:25:00,2019-10-25,0.0,0.0,644.6,10,0.0,643.25,25,644.1,643.6,SELL,Entry,0.0,0.0,645.6,637.0,0.0,2019
646.0,2019-10-25 10:30:00,2019-10-25,0.0,0.0,646.0,10,0.0,643.05,30,643.25,645.6,BUY,Exit,0.0,0.0,643.2,653.2,0.0,2019
