,close,date,high,low,open,volume
332,1281.0,2019-07-05 11:55:00+05:30,1281.85,1279.5,1279.85,45543
333,1279.75,2019-07-05 12:00:00+05:30,1281.05,1278.3,1280.75,61216
334,1277.3,2019-07-05 12:05:00+05:30,1280.75,1277.2,1279.7,57655
335,1278.85,2019-07-05 12:10:00+05:30,1279.45,1277.0,1277.3,22847
336,1282.5,2019-07-05 12:15:00+05:30,1282.5,1278.7,1278.8,47084
337,1282.65,2019-07-05 12:20:00+05:30,1283.15,1281.75,1282.45,34969
338,1282.0,2019-07-05 12:25:00+05:30,1283.0,1281.4,1282.6,28016
339,1281.85,2019-07-05 12:30:00+05:30,1284.0,1280.1,1282.0,33618
340,1282.05,2019-07-05 12:35:00+05:30,1282.05,1279.35,1281.9,24770
341,1281.0,2019-07-05 12:40:00+05:30,1283.8,1280.0,1281.95,96148
342,1281.0,2019-07-05 12:45:00+05:30,1281.05,1280.05,1281.0,32267
343,1279.95,2019-07-05 12:50:00+05:30,1281.2,1278.55,1281.0,51747
344,1279.7,2019-07-05 12:55:00+05:30,1281.0,1279.05,1279.95,17422
345,1274.25,2019-07-05 13:00:00+05:30,1280.9,1272.75,1279.7,140319
346,1271.1,2019-07-05 13:05:00+05:30,1274.8,1270.4,1274.5,132712
347,1271.05,2019-07-05 13:10:00+05:30,1274.7,1268.45,1271.05,120784
348,1267.65,2019-07-05 13:15:00+05:30,1272.8,1266.55,1271.2,81947
349,1267.25,2019-07-05 13:20:00+05:30,1270.0,1266.5,1267.85,93496
350,1263.5,2019-07-05 13:25:00+05:30,1268.6,1262.5,1267.3,153402
351,1267.25,2019-07-05 13:30:00+05:30,1267.5,1261.95,1264.0,104049
352,1267.0,2019-07-05 13:35:00+05:30,1267.5,1265.0,1267.45,73018
353,1269.35,2019-07-05 13:40:00+05:30,1269.9,1266.05,1267.0,65473
354,1268.1,2019-07-05 13:45:00+05:30,1269.5,1266.75,1269.45,58440
355,1270.1,2019-07-05 13:50:00+05:30,1270.1,1267.1,1268.05,62091
356,1269.3,2019-07-05 13:55:00+05:30,1271.7,1268.45,1270.15,81900
357,1272.0,2019-07-05 14:00:00+05:30,1272.7,1269.3,1269.3,65305
358,1269.4,2019-07-05 14:05:00+05:30,1272.0,1268.8,1272.0,50118
359,1269.2,2019-07-05 14:10:00+05:30,1270.0,1267.1,1269.4,62555
360,1270.15,2019-07-05 14:15:00+05:30,1270.85,1268.6,1269.8,28714
361,1269.9,2019-07-05 14:20:00+05:30,1270.5,1269.2,1270.1,23869
362,1267.25,2019-07-05 14:25:00+05:30,1270.4,1266.1,1270.3,36507
363,1268.75,2019-07-05 14:30:00+05:30,1270.35,1267.2,1268.0,39524
364,1271.85,2019-07-05 14:35:00+05:30,1271.9,1268.75,1269.35,45048
365,1271.95,2019-07-05 14:40:00+05:30,1272.7,1269.25,1271.85,95406
366,1269.5,2019-07-05 14:45:00+05:30,1272.25,1267.2,1271.95,73594
367,1269.9,2019-07-05 14:50:00+05:30,1270.0,1268.0,1269.0,34110
368,1266.2,2019-07-05 14:55:00+05:30,1270.9,1266.2,1269.5,50996
369,1263.1,2019-07-05 15:00:00+05:30,1267.45,1260.0,1266.35,227140
370,1262.85,2019-07-05 15:05:00+05:30,1265.0,1262.5,1262.5,117781
371,1264.0,2019-07-05 15:10:00+05:30,1265.0,1261.15,1262.85,121363
372,1264.4,2019-07-05 15:15:00+05:30,1265.0,1262.95,1264.4,141165
373,1261.65,2019-07-05 15:20:00+05:30,1264.8,1261.5,1263.85,142230
374,1262.9,2019-07-05 15:25:00+05:30,1263.1,1261.05,1261.65,121883
375,1250.1,2019-07-08 09:15:00+05:30,1258.0,1248.3,1258.0,235226
376,1254.4,2019-07-08 09:20:00+05:30,1254.7,1249.1,1250.4,143105
377,1251.55,2019-07-08 09:25:00+05:30,1254.5,1250.5,1254.0,74292
378,1252.0,2019-07-08 09:30:00+05:30,1254.6,1250.7,1251.45,76813
379,1253.0,2019-07-08 09:35:00+05:30,1254.35,1251.5,1251.7,44067
380,1258.55,2019-07-08 09:40:00+05:30,1259.5,1253.0,1253.0,109974
381,1254.5,2019-07-08 09:45:00+05:30,1258.7,1254.0,1258.65,85979
382,1260.3,2019-07-08 09:50:00+05:30,1260.6,1254.45,1254.5,124717
383,1260.65,2019-07-08 09:55:00+05:30,1263.75,1259.15,1260.25,214138
384,1260.1,2019-07-08 10:00:00+05:30,1261.0,1259.5,1260.8,61675
385,1257.3,2019-07-08 10:05:00+05:30,1260.45,1256.7,1260.1,70434
386,1256.5,2019-07-08 10:10:00+05:30,1257.45,1256.1,1257.35,40272
387,1254.7,2019-07-08 10:15:00+05:30,1256.55,1254.7,1256.5,62746
388,1259.4,2019-07-08 10:20:00+05:30,1259.9,1254.7,1254.85,88695
389,1257.75,2019-07-08 10:25:00+05:30,1260.15,1257.55,1259.4,109805
390,1255.2,2019-07-08 10:30:00+05:30,1257.95,1255.15,1257.75,62304
391,1254.3,2019-07-08 10:35:00+05:30,1256.0,1254.3,1255.75,58314
392,1256.0,2019-07-08 10:40:00+05:30,1256.65,1254.2,1254.45,41287
393,1255.85,2019-07-08 10:45:00+05:30,1257.0,1255.45,1256.2,23107
394,1255.35,2019-07-08 10:50:00+05:30,1257.0,1255.0,1255.8,33012
395,1255.2,2019-07-08 10:55:00+05:30,1257.0,1254.6,1255.45,76887
396,1255.45,2019-07-08 11:00:00+05:30,1257.0,1255.05,1255.15,52799
397,1254.1,2019-07-08 11:05:00+05:30,1256.7,1253.0,1255.4,94979
398,1257.45,2019-07-08 11:10:00+05:30,1258.5,1253.5,1254.1,83541
399,1257.7,2019-07-08 11:15:00+05:30,1257.75,1256.3,1257.45,48109
400,1256.25,2019-07-08 11:20:00+05:30,1257.8,1255.25,1257.6,52087
401,1255.0,2019-07-08 11:25:00+05:30,1256.2,1252.55,1256.2,132710
402,1255.5,2019-07-08 11:30:00+05:30,1256.0,1253.25,1254.95,82088
403,1257.2,2019-07-08 11:35:00+05:30,1258.0,1255.25,1255.5,53794
404,1256.55,2019-07-08 11:40:00+05:30,1257.9,1256.2,1257.2,32921
405,1255.5,2019-07-08 11:45:00+05:30,1256.85,1254.55,1256.6,48348
406,1261.95,2019-07-08 11:50:00+05:30,1262.5,1255.15,1255.3,199916
407,1260.0,2019-07-08 11:55:00+05:30,1262.0,1259.95,1261.4,91630
408,1264.85,2019-07-08 12:00:00+05:30,1266.25,1259.15,1260.45,232249
409,1262.8,2019-07-08 12:05:00+05:30,1265.3,1261.25,1265.3,93828
410,1263.6,2019-07-08 12:10:00+05:30,1263.6,1261.0,1262.8,38356
411,1264.85,2019-07-08 12:15:00+05:30,1265.35,1263.6,1263.7,57709
412,1265.85,2019-07-08 12:20:00+05:30,1268.05,1264.75,1264.85,129149
413,1263.0,2019-07-08 12:25:00+05:30,1266.0,1262.5,1265.85,66790
414,1260.5,2019-07-08 12:30:00+05:30,1262.95,1259.3,1262.5,71190
415,1263.2,2019-07-08 12:35:00+05:30,1263.2,1260.35,1261.05,37949
416,1260.3,2019-07-08 12:40:00+05:30,1263.35,1260.0,1263.25,20666
417,1260.85,2019-07-08 12:45:00+05:30,1261.0,1259.95,1260.3,37369
418,1261.2,2019-07-08 12:50:00+05:30,1261.8,1260.25,1260.8,58677
419,1260.25,2019-07-08 12:55:00+05:30,1261.65,1259.5,1261.25,54663
420,1259.2,2019-07-08 13:00:00+05:30,1260.3,1258.35,1260.3,37142
421,1257.0,2019-07-08 13:05:00+05:30,1259.2,1256.0,1259.0,81441
422,1257.8,2019-07-08 13:10:00+05:30,1257.8,1255.2,1256.3,45150
423,1258.75,2019-07-08 13:15:00+05:30,1259.4,1257.2,1257.8,41292
424,1260.8,2019-07-08 13:20:00+05:30,1261.45,1257.5,1258.7,73606
425,1261.95,2019-07-08 13:25:00+05:30,1262.4,1259.8,1260.65,43329
426,1260.6,2019-07-08 13:30:00+05:30,1262.3,1257.5,1261.95,48875
427,1259.3,2019-07-08 13:35:00+05:30,1261.15,1258.25,1260.85,75597
428,1259.65,2019-07-08 13:40:00+05:30,1260.5,1258.5,1259.7,33170
429,1260.65,2019-07-08 13:45:00+05:30,1262.0,1259.4,1259.9,66514
430,1261.5,2019-07-08 13:50:00+05:30,1262.25,1259.5,1260.7,69941
431,1258.5,2019-07-08 13:55:00+05:30,1262.35,1258.3,1261.8,29947
432,1258.05,2019-07-08 14:00:00+05:30,1258.7,1255.3,1258.7,147787
433,1257.0,2019-07-08 14:05:00+05:30,1258.6,1255.75,1258.15,61937
434,1256.7,2019-07-08 14:10:00+05:30,1258.1,1255.5,1257.0,91041
435,1255.65,2019-07-08 14:15:00+05:30,1257.8,1254.0,1256.85,105589
436,1250.0,2019-07-08 14:20:00+05:30,1256.1,1249.1,1256.1,196813
437,1253.35,2019-07-08 14:25:00+05:30,1253.55,1248.95,1249.8,99547
438,1251.6,2019-07-08 14:30:00+05:30,1255.15,1251.05,1253.5,72560
439,1252.55,2019-07-08 14:35:00+05:30,1254.0,1251.05,1251.6,62497
440,1252.3,2019-07-08 14:40:00+05:30,1254.0,1251.3,1252.5,66671
441,1251.95,2019-07-08 14:45:00+05:30,1253.85,1251.3,1252.25,64062
442,1252.0,2019-07-08 14:50:00+05:30,1253.4,1251.5,1252.0,46791
443,1250.65,2019-07-08 14:55:00+05:30,1253.0,1249.0,1251.9,107069
444,1251.55,2019-07-08 15:00:00+05:30,1253.7,1248.75,1250.6,103889
445,1251.25,2019-07-08 15:05:00+05:30,1252.75,1250.35,1251.5,60669
446,1253.0,2019-07-08 15:10:00+05:30,1253.25,1250.85,1251.25,139134
447,1251.95,2019-07-08 15:15:00+05:30,1253.1,1250.75,1253.1,248961
448,1252.8,2019-07-08 15:20:00+05:30,1253.6,1250.85,1252.0,204498
449,1252.45,2019-07-08 15:25:00+05:30,1252.95,1251.15,1252.95,123808
450,1252.7,2019-07-09 09:15:00+05:30,1254.75,1246.0,1248.95,166066
451,1256.3,2019-07-09 09:20:00+05:30,1256.7,1251.4,1252.3,113470
452,1256.3,2019-07-09 09:25:00+05:30,1258.7,1255.25,1255.8,89050
453,1257.85,2019-07-09 09:30:00+05:30,1257.95,1255.15,1256.1,56894
454,1262.1,2019-07-09 09:35:00+05:30,1263.4,1257.05,1257.8,196390
455,1262.95,2019-07-09 09:40:00+05:30,1264.15,1260.8,1262.05,226338
456,1262.3,2019-07-09 09:45:00+05:30,1264.85,1262.3,1263.0,155451
457,1260.25,2019-07-09 09:50:00+05:30,1262.4,1260.0,1262.1,85608
458,1257.9,2019-07-09 09:55:00+05:30,1260.25,1257.2,1260.25,89426
459,1258.0,2019-07-09 10:00:00+05:30,1258.0,1256.4,1257.9,82659
460,1257.35,2019-07-09 10:05:00+05:30,1258.3,1257.0,1257.9,63819
461,1259.45,2019-07-09 10:10:00+05:30,1259.5,1257.0,1257.25,47918
462,1262.05,2019-07-09 10:15:00+05:30,1262.45,1259.35,1259.35,58608
463,1260.9,2019-07-09 10:20:00+05:30,1262.8,1260.5,1262.05,37761
464,1260.85,2019-07-09 10:25:00+05:30,1261.15,1259.5,1260.8,42025
465,1261.0,2019-07-09 10:30:00+05:30,1261.5,1260.1,1260.75,68847
466,1261.9,2019-07-09 10:35:00+05:30,1262.7,1260.2,1260.95,78958
467,1261.5,2019-07-09 10:40:00+05:30,1262.75,1260.3,1261.9,63121
468,1261.2,2019-07-09 10:45:00+05:30,1262.3,1260.5,1261.25,55746
469,1261.35,2019-07-09 10:50:00+05:30,1262.25,1260.6,1261.25,41892
470,1265.7,2019-07-09 10:55:00+05:30,1266.0,1261.3,1261.3,114828
471,1269.5,2019-07-09 11:00:00+05:30,1270.1,1265.45,1265.5,169343
472,1273.0,2019-07-09 11:05:00+05:30,1274.3,1269.4,1269.4,201823
473,1272.2,2019-07-09 11:10:00+05:30,1273.5,1271.4,1273.1,126169
474,1272.15,2019-07-09 11:15:00+05:30,1275.9,1272.05,1272.15,173012
475,1271.35,2019-07-09 11:20:00+05:30,1272.5,1270.7,1272.0,50358
476,1275.5,2019-07-09 11:25:00+05:30,1276.35,1271.1,1271.35,97947
477,1278.25,2019-07-09 11:30:00+05:30,1278.5,1273.5,1275.6,203561
478,1278.4,2019-07-09 11:35:00+05:30,1279.95,1276.75,1278.3,196205
479,1279.85,2019-07-09 11:40:00+05:30,1282.8,1277.1,1278.4,398921
480,1277.25,2019-07-09 11:45:00+05:30,1280.2,1277.2,1279.5,83379
481,1279.35,2019-07-09 11:50:00+05:30,1279.4,1276.1,1277.2,63311
482,1277.25,2019-07-09 11:55:00+05:30,1281.15,1277.15,1279.15,76244
483,1275.85,2019-07-09 12:00:00+05:30,1277.65,1273.0,1277.2,169582
484,1278.9,2019-07-09 12:05:00+05:30,1280.0,1275.2,1275.8,82228
485,1275.2,2019-07-09 12:10:00+05:30,1279.5,1274.95,1278.5,53921
486,1273.4,2019-07-09 12:15:00+05:30,1275.25,1273.05,1275.05,51037
487,1272.0,2019-07-09 12:20:00+05:30,1275.0,1271.65,1273.4,85172
488,1272.5,2019-07-09 12:25:00+05:30,1273.6,1271.5,1271.9,50975
489,1274.05,2019-07-09 12:30:00+05:30,1275.0,1272.4,1272.45,39118
490,1272.65,2019-07-09 12:35:00+05:30,1274.05,1272.05,1273.75,31273
491,1271.45,2019-07-09 12:40:00+05:30,1272.75,1270.0,1272.6,61823
492,1274.85,2019-07-09 12:45:00+05:30,1274.85,1271.1,1271.4,43122
493,1273.2,2019-07-09 12:50:00+05:30,1274.95,1272.5,1274.85,47132
494,1276.8,2019-07-09 12:55:00+05:30,1278.25,1273.05,1273.5,91637
495,1276.25,2019-07-09 13:00:00+05:30,1279.15,1275.55,1276.35,99639
496,1278.15,2019-07-09 13:05:00+05:30,1278.2,1275.0,1276.0,98188
497,1277.0,2019-07-09 13:10:00+05:30,1278.1,1275.3,1277.9,82993
498,1277.25,2019-07-09 13:15:00+05:30,1278.0,1276.05,1276.95,48983
499,1276.1,2019-07-09 13:20:00+05:30,1277.4,1275.5,1277.25,40445
500,1274.0,2019-07-09 13:25:00+05:30,1277.0,1274.0,1276.4,48797
501,1275.8,2019-07-09 13:30:00+05:30,1276.0,1273.4,1274.0,47601
502,1275.3,2019-07-09 13:35:00+05:30,1276.7,1274.85,1276.0,46747
503,1275.3,2019-07-09 13:40:00+05:30,1275.9,1273.8,1275.35,38995
504,1275.3,2019-07-09 13:45:00+05:30,1275.45,1274.1,1275.15,32317
505,1274.25,2019-07-09 13:50:00+05:30,1275.65,1272.1,1275.05,78925
506,1273.55,2019-07-09 13:55:00+05:30,1274.9,1273.0,1273.75,50937
507,1277.8,2019-07-09 14:00:00+05:30,1277.8,1273.15,1273.5,101196
508,1278.85,2019-07-09 14:05:00+05:30,1279.5,1276.65,1277.3,97423
509,1278.0,2019-07-09 14:10:00+05:30,1281.55,1277.4,1278.9,201164
510,1278.85,2019-07-09 14:15:00+05:30,1279.15,1277.05,1277.8,61439
511,1275.7,2019-07-09 14:20:00+05:30,1279.0,1275.2,1278.95,64525
512,1273.9,2019-07-09 14:25:00+05:30,1276.7,1273.4,1275.95,99490
513,1275.3,2019-07-09 14:30:00+05:30,1276.0,1273.1,1274.1,76415
514,1277.65,2019-07-09 14:35:00+05:30,1277.75,1274.0,1275.35,80198
515,1275.85,2019-07-09 14:40:00+05:30,1278.0,1274.6,1277.15,86460
516,1276.85,2019-07-09 14:45:00+05:30,1277.7,1275.3,1275.9,78745
517,1276.3,2019-07-09 14:50:00+05:30,1277.6,1275.55,1277.0,56183
518,1275.3,2019-07-09 14:55:00+05:30,1277.25,1275.2,1276.35,99442
519,1277.0,2019-07-09 15:00:00+05:30,1278.5,1274.55,1275.6,255633
520,1280.7,2019-07-09 15:05:00+05:30,1280.7,1276.7,1277.3,208491
521,1279.1,2019-07-09 15:10:00+05:30,1281.95,1279.0,1280.75,284386
522,1280.05,2019-07-09 15:15:00+05:30,1281.4,1278.25,1279.6,312413
523,1282.6,2019-07-09 15:20:00+05:30,1282.75,1279.3,1280.15,296635
524,1283.5,2019-07-09 15:25:00+05:30,1283.5,1282.55,1282.55,176534
525,1284.4,2019-07-10 09:15:00+05:30,1289.35,1275.85,1280.05,213683
526,1284.0,2019-07-10 09:20:00+05:30,1284.95,1281.75,1284.1,62188
527,1281.65,2019-07-10 09:25:00+05:30,1285.0,1281.65,1284.0,110833
528,1278.85,2019-07-10 09:30:00+05:30,1282.0,1276.1,1282.0,135695
529,1275.9,2019-07-10 09:35:00+05:30,1279.6,1274.55,1278.85,89955
530,1276.25,2019-07-10 09:40:00+05:30,1278.45,1275.0,1275.9,54559
531,1277.5,2019-07-10 09:45:00+05:30,1277.55,1275.3,1276.25,50685
532,1277.35,2019-07-10 09:50:00+05:30,1279.95,1277.35,1277.35,53846
533,1277.0,2019-07-10 09:55:00+05:30,1278.1,1276.55,1277.45,47133
534,1277.8,2019-07-10 10:00:00+05:30,1278.65,1275.15,1277.0,79654
535,1276.75,2019-07-10 10:05:00+05:30,1279.3,1276.55,1277.8,64391
536,1278.85,2019-07-10 10:10:00+05:30,1279.5,1276.7,1277.15,41534
537,1277.25,2019-07-10 10:15:00+05:30,1279.0,1276.8,1278.95,30526
538,1277.8,2019-07-10 10:20:00+05:30,1278.5,1276.5,1277.25,24666
539,1276.15,2019-07-10 10:25:00+05:30,1277.8,1275.5,1277.8,26444
540,1273.65,2019-07-10 10:30:00+05:30,1276.45,1272.4,1276.45,113496
541,1274.0,2019-07-10 10:35:00+05:30,1275.9,1273.1,1273.65,55080
542,1274.9,2019-07-10 10:40:00+05:30,1275.85,1271.7,1274.0,177946
543,1272.8,2019-07-10 10:45:00+05:30,1275.9,1272.25,1274.6,35008
544,1272.0,2019-07-10 10:50:00+05:30,1272.8,1271.75,1272.8,44433
545,1273.45,2019-07-10 10:55:00+05:30,1273.75,1271.75,1271.85,27608
546,1275.45,2019-07-10 11:00:00+05:30,1275.6,1273.05,1273.45,27961
547,1275.55,2019-07-10 11:05:00+05:30,1276.4,1273.0,1275.45,93276
548,1278.6,2019-07-10 11:10:00+05:30,1278.7,1275.3,1275.55,74311
549,1277.55,2019-07-10 11:15:00+05:30,1279.95,1277.1,1278.8,63386
550,1278.3,2019-07-10 11:20:00+05:30,1279.25,1276.95,1277.65,38617
551,1281.1,2019-07-10 11:25:00+05:30,1281.95,1278.0,1278.9,88572
552,1281.2,2019-07-10 11:30:00+05:30,1281.95,1279.8,1281.1,68730
553,1280.55,2019-07-10 11:35:00+05:30,1282.6,1279.1,1281.2,217473
554,1281.0,2019-07-10 11:40:00+05:30,1283.7,1279.55,1281.45,218450
555,1279.65,2019-07-10 11:45:00+05:30,1281.75,1279.55,1281.0,48246
556,1280.9,2019-07-10 11:50:00+05:30,1283.5,1279.9,1280.2,56409
557,1279.65,2019-07-10 11:55:00+05:30,1281.5,1279.5,1280.9,42554
558,1276.5,2019-07-10 12:00:00+05:30,1279.65,1276.0,1279.5,62812
559,1276.85,2019-07-10 12:05:00+05:30,1277.9,1276.0,1276.75,52842
560,1277.8,2019-07-10 12:10:00+05:30,1278.15,1276.2,1276.85,72025
561,1277.65,2019-07-10 12:15:00+05:30,1278.5,1277.0,1277.85,53204
562,1278.2,2019-07-10 12:20:00+05:30,1278.7,1277.75,1278.0,69951
563,1278.2,2019-07-10 12:25:00+05:30,1279.9,1277.3,1278.15,52789
564,1276.85,2019-07-10 12:30:00+05:30,1279.0,1276.5,1278.25,39753
565,1275.0,2019-07-10 12:35:00+05:30,1277.6,1274.1,1276.85,64268
566,1275.0,2019-07-10 12:40:00+05:30,1275.5,1273.95,1274.65,61975
567,1274.9,2019-07-10 12:45:00+05:30,1276.0,1274.8,1275.0,42311
568,1273.85,2019-07-10 12:50:00+05:30,1275.5,1272.6,1274.9,43480
569,1270.25,2019-07-10 12:55:00+05:30,1274.0,1268.9,1273.85,148346
570,1271.7,2019-07-10 13:00:00+05:30,1271.9,1268.8,1269.75,90280
571,1273.65,2019-07-10 13:05:00+05:30,1274.0,1271.2,1271.4,55722
572,1273.8,2019-07-10 13:10:00+05:30,1274.45,1273.4,1273.9,38212
573,1275.0,2019-07-10 13:15:00+05:30,1275.9,1272.0,1273.95,62760
574,1276.55,2019-07-10 13:20:00+05:30,1277.0,1274.85,1275.0,53672
575,1274.45,2019-07-10 13:25:00+05:30,1276.55,1274.05,1276.55,27001
576,1275.9,2019-07-10 13:30:00+05:30,1277.0,1274.15,1274.55,59853
577,1275.95,2019-07-10 13:35:00+05:30,1277.4,1274.65,1276.0,87515
578,1274.0,2019-07-10 13:40:00+05:30,1277.3,1273.5,1276.25,95531
579,1276.0,2019-07-10 13:45:00+05:30,1276.55,1272.75,1274.0,74010
580,1277.0,2019-07-10 13:50:00+05:30,1277.4,1275.0,1275.9,32628
581,1277.6,2019-07-10 13:55:00+05:30,1279.75,1276.6,1276.9,66526
582,1278.25,2019-07-10 14:00:00+05:30,1278.5,1276.2,1277.7,48403
583,1277.4,2019-07-10 14:05:00+05:30,1278.3,1277.35,1278.25,36040
584,1277.2,2019-07-10 14:10:00+05:30,1278.25,1276.75,1277.35,22304
585,1275.3,2019-07-10 14:15:00+05:30,1277.35,1274.35,1277.35,60477
586,1276.75,2019-07-10 14:20:00+05:30,1276.9,1274.0,1275.5,49964
587,1275.6,2019-07-10 14:25:00+05:30,1277.0,1274.25,1276.75,59665
588,1277.45,2019-07-10 14:30:00+05:30,1277.75,1275.1,1275.6,73091
589,1276.8,2019-07-10 14:35:00+05:30,1278.5,1276.0,1277.45,62154
590,1277.45,2019-07-10 14:40:00+05:30,1277.6,1275.75,1276.85,87147
591,1277.8,2019-07-10 14:45:00+05:30,1278.5,1277.5,1277.6,44266
592,1276.95,2019-07-10 14:50:00+05:30,1278.0,1276.5,1277.95,34275
593,1277.4,2019-07-10 14:55:00+05:30,1278.2,1276.8,1276.9,51455
594,1278.8,2019-07-10 15:00:00+05:30,1279.85,1277.2,1277.6,130344
595,1278.35,2019-07-10 15:05:00+05:30,1279.0,1277.75,1278.8,85465
596,1278.9,2019-07-10 15:10:00+05:30,1279.05,1277.5,1278.3,101899
597,1279.0,2019-07-10 15:15:00+05:30,1279.35,1277.6,1278.85,143279
598,1277.4,2019-07-10 15:20:00+05:30,1280.85,1277.2,1279.5,182275
599,1277.1,2019-07-10 15:25:00+05:30,1280.4,1277.0,1277.2,100431
600,1284.55,2019-07-11 09:15:00+05:30,1288.0,1283.0,1287.0,147957
601,1284.5,2019-07-11 09:20:00+05:30,1285.0,1282.85,1284.5,108497
602,1284.55,2019-07-11 09:25:00+05:30,1286.7,1283.2,1284.5,91013
603,1287.4,2019-07-11 09:30:00+05:30,1287.4,1284.5,1284.55,60791
604,1288.35,2019-07-11 09:35:00+05:30,1289.35,1286.75,1287.4,108062
605,1287.55,2019-07-11 09:40:00+05:30,1288.65,1286.05,1288.3,88456
606,1287.55,2019-07-11 09:45:00+05:30,1287.9,1286.0,1287.4,42555
607,1288.55,2019-07-11 09:50:00+05:30,1289.6,1286.55,1287.55,65660
608,1288.35,2019-07-11 09:55:00+05:30,1289.8,1288.15,1288.55,57659
609,1287.3,2019-07-11 10:00:00+05:30,1288.75,1285.55,1288.35,49506
610,1286.7,2019-07-11 10:05:00+05:30,1287.75,1286.0,1287.0,27611
611,1286.0,2019-07-11 10:10:00+05:30,1286.75,1285.1,1286.7,34700
612,1285.45,2019-07-11 10:15:00+05:30,1286.6,1285.35,1286.0,26579
613,1286.85,2019-07-11 10:20:00+05:30,1288.0,1284.2,1285.45,78434
614,1287.0,2019-07-11 10:25:00+05:30,1288.95,1285.7,1286.85,66590
615,1288.4,2019-07-11 10:30:00+05:30,1289.0,1287.0,1287.0,77647
616,1287.3,2019-07-11 10:35:00+05:30,1288.6,1287.25,1288.25,21590
617,1287.5,2019-07-11 10:40:00+05:30,1288.9,1287.0,1287.3,39271
618,1287.0,2019-07-11 10:45:00+05:30,1287.6,1286.2,1287.5,33162
619,1287.5,2019-07-11 10:50:00+05:30,1288.5,1286.4,1286.6,41824
620,1286.45,2019-07-11 10:55:00+05:30,1287.5,1285.8,1287.5,25929
621,1286.05,2019-07-11 11:00:00+05:30,1287.2,1285.2,1286.45,21829
622,1285.55,2019-07-11 11:05:00+05:30,1286.6,1285.35,1286.05,20251
623,1285.3,2019-07-11 11:10:00+05:30,1286.0,1284.5,1285.45,51244
624,1286.55,2019-07-11 11:15:00+05:30,1286.9,1285.0,1285.3,32355
625,1286.0,2019-07-11 11:20:00+05:30,1286.75,1285.0,1286.55,34570
626,1286.85,2019-07-11 11:25:00+05:30,1287.5,1285.75,1286.0,23896
627,1286.3,2019-07-11 11:30:00+05:30,1287.75,1286.0,1286.9,27004
628,1284.65,2019-07-11 11:35:00+05:30,1286.95,1283.5,1286.0,36170
629,1285.1,2019-07-11 11:40:00+05:30,1286.0,1284.5,1284.9,20523
630,1284.8,2019-07-11 11:45:00+05:30,1285.65,1284.75,1285.1,16559
631,1284.7,2019-07-11 11:50:00+05:30,1285.0,1284.25,1284.8,14267
632,1286.2,2019-07-11 11:55:00+05:30,1286.9,1284.5,1284.75,24454
633,1286.1,2019-07-11 12:00:00+05:30,1286.9,1285.1,1286.45,33901
634,1286.2,2019-07-11 12:05:00+05:30,1286.5,1285.2,1286.15,57063
635,1285.55,2019-07-11 12:10:00+05:30,1286.5,1285.05,1286.2,30156
636,1286.35,2019-07-11 12:15:00+05:30,1286.5,1285.15,1285.55,18255
637,1286.85,2019-07-11 12:20:00+05:30,1287.85,1285.65,1286.35,64202
638,1285.75,2019-07-11 12:25:00+05:30,1286.95,1285.45,1286.85,16595
639,1286.1,2019-07-11 12:30:00+05:30,1287.0,1285.6,1285.85,15032
640,1285.6,2019-07-11 12:35:00+05:30,1286.1,1285.2,1286.1,17835
641,1284.25,2019-07-11 12:40:00+05:30,1285.6,1281.15,1285.45,154028
642,1282.95,2019-07-11 12:45:00+05:30,1284.25,1282.2,1284.25,99979
643,1283.9,2019-07-11 12:50:00+05:30,1284.4,1282.0,1282.9,52382
644,1285.9,2019-07-11 12:55:00+05:30,1285.9,1283.85,1283.95,23296
645,1284.85,2019-07-11 13:00:00+05:30,1285.9,1284.7,1285.9,14616
646,1284.4,2019-07-11 13:05:00+05:30,1285.35,1283.9,1284.9,20665
647,1284.05,2019-07-11 13:10:00+05:30,1285.0,1283.85,1283.9,18036
648,1285.2,2019-07-11 13:15:00+05:30,1285.3,1283.9,1284.05,18200
649,1285.9,2019-07-11 13:20:00+05:30,1286.0,1284.4,1285.2,27820
650,1285.0,2019-07-11 13:25:00+05:30,1286.3,1284.55,1285.9,32313
651,1285.75,2019-07-11 13:30:00+05:30,1286.2,1284.4,1285.0,22035
652,1285.8,2019-07-11 13:35:00+05:30,1286.2,1284.45,1285.75,19154
653,1286.5,2019-07-11 13:40:00+05:30,1286.5,1285.0,1285.8,23058
654,1284.4,2019-07-11 13:45:00+05:30,1286.5,1283.6,1286.25,32712
655,1284.45,2019-07-11 13:50:00+05:30,1285.0,1283.25,1284.25,19221
656,1284.9,2019-07-11 13:55:00+05:30,1284.95,1283.6,1284.45,21558
657,1281.95,2019-07-11 14:00:00+05:30,1284.9,1280.8,1284.9,77683
658,1282.5,2019-07-11 14:05:00+05:30,1283.0,1280.75,1281.85,49903
659,1283.1,2019-07-11 14:10:00+05:30,1283.1,1281.55,1282.45,30993
660,1283.55,2019-07-11 14:15:00+05:30,1284.5,1282.0,1282.7,31378
661,1285.75,2019-07-11 14:20:00+05:30,1285.95,1283.5,1283.55,54252
662,1285.4,2019-07-11 14:25:00+05:30,1285.9,1283.6,1285.75,47743
663,1284.0,2019-07-11 14:30:00+05:30,1285.7,1283.0,1285.45,79148
664,1282.8,2019-07-11 14:35:00+05:30,1284.2,1281.5,1283.85,87343
