,Token,Timestamp,LTP
192,897537,2019-07-16 12:34:26,1113.0
193,897537,2019-07-16 12:34:27,1113.0
194,897537,2019-07-16 12:34:28,1112.55
195,897537,2019-07-16 12:34:29,1112.55
196,897537,2019-07-16 12:34:29,1112.2
197,897537,2019-07-16 12:34:30,1112.6
198,897537,2019-07-16 12:34:31,1112.6
199,897537,2019-07-16 12:34:31,1112.6
200,897537,2019-07-16 12:34:32,1112.35
201,897537,2019-07-16 12:34:32,1112.35
202,897537,2019-07-16 12:34:33,1112.35
203,897537,2019-07-16 12:34:34,1112.35
204,897537,2019-07-16 12:34:35,1112.5
205,897537,2019-07-16 12:34:36,1112.5
206,897537,2019-07-16 12:34:36,1112.5
207,897537,2019-07-16 12:34:37,1112.25
208,897537,2019-07-16 12:34:38,1112.5
209,897537,2019-07-16 12:34:39,1112.6
210,897537,2019-07-16 12:34:40,1112.6
211,897537,2019-07-16 12:34:40,1112.3
212,897537,2019-07-16 12:34:41,1112.3
213,897537,2019-07-16 12:34:41,1112.3
214,897537,2019-07-16 12:34:42,1112.3
215,897537,2019-07-16 12:34:43,1112.5
216,897537,2019-07-16 12:34:45,1112.3
217,897537,2019-07-16 12:34:45,1112.5
218,897537,2019-07-16 12:34:46,1112.5
219,897537,2019-07-16 12:34:46,1112.5
220,897537,2019-07-16 12:34:47,1112.3
221,897537,2019-07-16 12:34:48,1112.0
222,897537,2019-07-16 12:34:49,1112.3
223,897537,2019-07-16 12:34:49,1112.0
224,897537,2019-07-16 12:34:50,1112.0
225,897537,2019-07-16 12:34:51,1112.0
226,897537,2019-07-16 12:34:52,1112.0
227,897537,2019-07-16 12:34:52,1112.0
228,897537,2019-07-16 12:34:53,1112.3
229,897537,2019-07-16 12:34:54,1112.2
230,897537,2019-07-16 12:34:55,1112.0
231,897537,2019-07-16 12:34:56,1112.0
232,897537,2019-07-16 12:34:56,1112.0
233,897537,2019-07-16 12:34:57,1112.0
234,897537,2019-07-16 12:34:58,1112.0
235,897537,2019-07-16 12:34:58,1112.0
236,897537,2019-07-16 12:34:59,1112.0
237,897537,2019-07-16 12:34:59,1112.0
238,897537,2019-07-16 12:35:00,1112.0
239,897537,2019-07-16 12:35:01,1112.0
240,897537,2019-07-16 12:35:01,1112.0
241,897537,2019-07-16 12:35:02,1112.2
242,897537,2019-07-16 12:35:02,1112.2
243,897537,2019-07-16 12:35:03,1112.2
244,897537,2019-07-16 12:35:04,1112.2
245,897537,2019-07-16 12:35:04,1112.2
246,897537,2019-07-16 12:35:05,1112.2
247,897537,2019-07-16 12:35:05,1112.05
