,average_price,cancelled_quantity,disclosed_quantity,exchange,exchange_order_id,exchange_timestamp,exchange_update_timestamp,filled_quantity,guid,instrument_token,market_protection,order_id,order_timestamp,order_type,parent_order_id,pending_quantity,placed_by,price,product,quantity,status,status_message,status_message_raw,tag,tradingsymbol,transaction_type,trigger_price,validity,variety
0,0.0,0,0,NSE,1300000000927804,2019-11-19 09:25:05,2019-11-19 09:25:05,0,12499X6k8Y4uaemuhV,895745,0,191119000318726,2019-11-19 09:25:05,LIMIT,,11,UD8801,409.3,BO,11,OPEN,,,,TATASTEEL,SELL,0,DAY,bo
1,66.8,0,0,NSE,1300000000927805,2019-11-19 09:25:05,2019-11-19 09:26:54,22,12499X3fd8PAYW1ggn,3050241,0,191119000318732,2019-11-19 09:26:54,LIMIT,,0,UD8801,66.8,BO,22,COMPLETE,,,,YESBANK,BUY,0,DAY,bo
2,0.0,0,22,NSE,1300000001031157,2019-11-19 09:26:54,2019-11-19 09:26:54,0,,3050241,0,191119000355346,2019-11-19 09:26:54,LIMIT,191119000318732,22,UD8801,68.0,BO,22,OPEN,,,,YESBANK,SELL,0,DAY,bo
3,0.0,0,22,NSE,1300000001031158,2019-11-19 09:26:54,2019-11-19 09:26:54,0,,3050241,0,191119000355347,2019-11-19 09:26:54,SL,191119000318732,22,UD8801,59.3,BO,22,TRIGGER PENDING,,,,YESBANK,SELL,65,DAY,bo
