,local_order_id,order_id,order_type,parent_order_id,price,status,transaction_type,trigger_price
0,1,191119000579156,LIMIT,NA,431.0,COMPLETE,BUY,0
1,,191119000579441,LIMIT,191119000579156,450.1,OPEN,SELL,0.0
2,,191119000579442,SL,191119000579156,368.3,TRIGGER PENDING,SELL,421.9
