,local_order_id,order_id,order_type,parent_order_id,price,status,transaction_type,trigger_price
0,1,191202000441100,LIMIT,NA,816.4,COMPLETE,BUY,0
1,,191202000466671,LIMIT,191202000441100,821.0,OPEN,SELL,0.0
2,,191202000466672,SL,191202000441100,708.35,TRIGGER PENDING,SELL,805.5
