,local_order_id,order_id,order_type,parent_order_id,price,status,transaction_type,trigger_price
0,1,191203000461343,LIMIT,NA,291.4,COMPLETE,SELL,0
1,,191203000461454,LIMIT,191203000461343,285.4,OPEN,BUY,0.0
2,,191203000461455,SL,191203000461343,322.05,TRIGGER PENDING,BUY,298.9
0,2,191203000605329,LIMIT,NA,290.2,COMPLETE,BUY,0
1,,191203000617661,LIMIT,191203000605329,294.1,OPEN,SELL,0.0
2,,191203000617662,SL,191203000605329,263.55,TRIGGER PENDING,SELL,289.1
0,3,191203000674956,LIMIT,NA,289.1,COMPLETE,SELL,0
1,,191203000677961,LIMIT,191203000674956,285.4,OPEN,BUY,0.0
2,,191203000677962,SL,191203000674956,322.05,TRIGGER PENDING,BUY,298.9
