,local_order_id,order_id,order_type,parent_order_id,price,status,transaction_type,trigger_price
0,1,191108000955033,LIMIT,NA,1410.6,COMPLETE,BUY,0
1,,191108000955035,LIMIT,191108000955033,1461.2,OPEN,SELL,0.0
2,,191108000955036,SL,191108000955033,1243.75,TRIGGER PENDING,SELL,1349.6
0,3,191108002145135,LIMIT,NA,1349.6,COMPLETE,SELL,0
1,,191108002145143,LIMIT,191108002145135,1432.5,OPEN,BUY,0.0
2,,191108002145144,SL,191108002145135,1520.05,TRIGGER PENDING,BUY,1520.05
