,local_order_id,order_id,order_type,parent_order_id,price,status,transaction_type,trigger_price
0,3,191125001747590,LIMIT,NA,1155.1,COMPLETE,BUY,0
1,,191125001747618,LIMIT,191125001747590,1168.1,OPEN,SELL,0.0
2,,191125001747619,SL,191125001747590,1022.05,TRIGGER PENDING,SELL,1143.1
